,ID,ModifiedTMC,TOD,YEAR,CHAMP_LINK_COUNT,PRESIDIO,PHF,ALPHA,BETA,AT,FT2,LANES,DISTANCE,CAPACITY,FFS,INRIX_SPEED,SPEED_20TH,FF_TIME,INRIX_TIME,INRIX_VOL,CHAMP_PCE,CHAMP_VOL,TNC_VOL,TNC_PUDO,AVG_DUR,AVG_DUR_MAJOR_ARTERIALS,AVG_DUR_MINOR_ARTERIALS,BASE_INRIX_VOL_PRESIDIO
98,105+10295_AM,105+10295,AM,2016,10,0.0,0.348,0.6,3.5,2.0,2,2.0,0.88,5459.77011494,27.58,18.6408294931,14.754,1.91443074692,2.83249197787,5121.16599678,974.288356364,938.288364205,13.5738839773,0.847613636364,0.223675820707,0.223675820707,0.0,0.0
99,105+10296_AM,105+10296,AM,2016,4,0.0,0.348,0.6,3.5,2.0,2,2.0,0.51,5459.77011494,27.06,18.1860515021,15.0,1.13082039911,1.68260823392,5146.65428059,1762.59674608,1692.20427745,33.772105098,1.35588235294,0.357802287582,0.357802287582,0.0,0.0
100,105+10297_AM,105+10297,AM,2016,9,0.0,0.348,0.6,3.5,2.0,2,2.0,0.5,5459.77011494,29.48,19.2959191919,14.978,1.01763907734,1.55473287909,5263.34129949,2199.9354532,2099.2586872,39.1111098,0.6246,0.164825,0.164825,0.0,0.0
101,105+10298_AM,105+10298,AM,2016,1,0.0,0.348,0.6,3.5,2.0,2,2.0,0.13,5459.77011494,30.71,19.1717062635,13.0,0.253988928688,0.406849546555,5464.54787666,945.30817,859.62034,23.52085,0.63,0.16625,0.16625,0.0,0.0
102,105+10299_AM,105+10299,AM,2016,2,0.0,0.348,0.6,3.5,2.0,2,2.0,0.09458,5459.77011494,30.62,23.2513051471,16.518,0.185329849771,0.24406371875,4549.58797426,1717.41073004,1593.60510829,46.1634903214,0.493713258617,0.130285443246,0.130285443246,0.0,0.0
103,105+10300_AM,105+10300,AM,2016,1,0.0,0.348,0.6,3.5,2.0,2,2.0,0.19,5459.77011494,35.22,20.3314990859,14.012,0.323679727428,0.5607063184,5779.59365538,1145.34021,1071.53834,44.24679,0.82,0.216388888889,0.216388888889,0.0,0.0
104,105+10301_AM,105+10301,AM,2016,1,0.0,0.348,0.6,3.5,2.0,2,2.0,0.25,5459.77011494,44.41,31.7884210526,26.574,0.337761765368,0.471869929468,4852.25842738,2228.76001,2096.6072,66.34898,0.55,0.145138888889,0.145138888889,0.0,0.0
105,105+10302_AM,105+10302,AM,2016,2,0.0,0.348,0.6,3.5,2.0,2,2.0,0.76,5459.77011494,36.96,25.4187844408,21.0,1.23376623377,1.79394888478,5041.82031534,2407.72980632,2282.57193829,62.1284921053,3.12105263158,0.823611111111,0.823611111111,0.0,0.0
106,105+10305_AM,105+10305,AM,2016,9,0.0,0.348,0.6,3.5,3.0,2,2.0,0.76893,5459.77011494,30.19,23.725044405,21.0,1.52818151706,1.94460331506,4357.46166124,1433.1158502,1348.61738791,14.5999323269,0.33936184048,0.0895538190155,0.0895538190155,0.0,0.0
107,105+10306_AM,105+10306,AM,2016,4,0.0,0.348,0.6,3.5,3.0,2,2.0,0.25,5459.77011494,26.74,18.0918083183,14.118,0.56095736724,0.829104517144,5116.48957757,2752.018604,2629.526924,25.108596,0.742,0.195805555556,0.195805555556,0.0,0.0
108,105+10307_AM,105+10307,AM,2016,6,0.0,0.348,0.6,3.5,3.0,2,2.0,0.3,5459.77011494,23.44,10.8363373083,8.0,0.767918088737,1.66107786126,6596.39485867,2871.43701167,2723.98953833,19.6793116667,1.08833333333,0.287199074074,0.287199074074,0.0,0.0
109,105+10308_AM,105+10308,AM,2016,2,0.0,0.348,0.6,3.5,2.0,2,2.0,0.13,5459.77011494,23.59,9.70710571924,5.714,0.330648579907,0.803535083021,6997.72594988,3426.2959,3218.82946,26.2836453846,1.42692307692,0.376549145299,0.376549145299,0.0,0.0
110,105+10309_AM,105+10309,AM,2016,5,0.0,0.348,0.6,3.5,1.0,2,2.0,0.32,5280.17241379,24.2,11.8197723292,8.7,0.793388429752,1.62439677053,6191.30066786,2477.043425,2303.66245469,17.4210946875,1.585,0.404505208333,0.404505208333,0.0,0.0
111,105+10310_AM,105+10310,AM,2016,1,0.0,0.348,0.6,3.5,1.0,2,2.0,0.07,5172.4137931,16.79,7.41919385797,4.0,0.250148898154,0.566099239406,6398.17077938,4640.17236,4385.44792,48.68261,17.71,4.4275,4.4275,0.0,0.0
112,105+10311_AM,105+10311,AM,2016,3,0.0,0.348,0.6,3.5,1.0,2,2.0,0.22,5172.4137931,23.27,10.0897731959,7.3,0.567253975075,1.30825537341,6460.01202852,2225.15388682,2081.78648136,39.2270231818,2.62090909091,0.655227272727,0.655227272727,0.0,0.0
113,105+10315_AM,105+10315,AM,2016,6,0.0,0.348,0.6,8.5,2.0,4,1.59322033898,0.236,3523.76777713,20.67,12.2124078091,9.0,0.685050798258,1.15947651121,3583.73599128,980.298701356,945.905258136,6.78079898305,0.433220338983,0.0926226108907,0.0,0.0,0.0
114,105+10317_AM,105+10317,AM,2016,1,0.0,0.348,0.6,3.5,3.0,2,1.0,0.17,2729.88505747,30.09,19.9390361446,13.0,0.338983050847,0.511559331456,2604.70882486,452.05356,427.27192,8.21284,0.29,0.0765277777778,0.0765277777778,0.0,0.0
115,105+10319_AM,105+10319,AM,2016,2,0.0,0.348,0.6,3.5,3.0,2,2.0,0.41,5459.77011494,37.74,27.1492439372,22.75,0.651828298887,0.906102580864,4827.81835198,974.909963659,942.874727805,18.5245934146,1.62658536585,0.429237804878,0.429237804878,0.0,0.0
116,105+10320_AM,105+10320,AM,2016,2,0.0,0.348,0.6,3.5,3.0,2,2.0,0.45,5459.77011494,41.59,30.024024961,24.63,0.649194517913,0.899279827907,4810.52079532,792.07727,762.2375,15.43709,0.466,0.122972222222,0.122972222222,0.0,0.0
117,105+10323_AM,105+10323,AM,2016,19,0.0,0.348,0.6,3.5,2.0,3,2.0,0.8543,4310.34482759,22.33,12.3947592593,9.688,2.29547693686,4.13545748874,4682.21921908,720.815846257,615.995991122,13.410438184,0.724812712162,0.151002648367,0.0,0.151002648367,0.0
118,105+10324_AM,105+10324,AM,2016,10,0.0,0.348,0.6,3.5,2.0,2,2.0,0.54,4374.20178799,21.41,11.832251773,9.368,1.51331153667,2.7382784462,4764.90735048,668.744952778,559.763812963,16.5648924074,1.00166666667,0.211772119342,0.211772119342,0.0,0.0
119,105+10325_AM,105+10325,AM,2016,12,0.0,0.348,0.6,3.5,2.0,3,2.0,0.42,4310.34482759,18.77,10.6064902998,8.0,1.34256792754,2.37590374268,4628.210972,1299.48555167,1154.05789929,21.3585754762,0.872619047619,0.181795634921,0.0,0.181795634921,0.0
120,105+10326_AM,105+10326,AM,2016,5,0.0,0.348,0.6,3.5,2.0,3,1.95480225989,0.22125,4212.93590493,26.07,16.566277666,12.152,0.50920598389,0.801326662974,4159.28268698,765.922261073,648.937485254,22.1435268927,1.01389830508,0.211228813559,0.0,0.211228813559,0.0
121,105+10327_AM,105+10327,AM,2016,8,0.0,0.348,0.6,3.5,2.0,3,2.0,0.63875,4310.34482759,22.69,11.7082872928,8.18,1.68907007492,3.27332248019,4897.20021631,563.052483973,468.789759824,55.1097815656,5.64197651663,1.1754117743,0.0,1.1754117743,0.0
122,105+10328_AM,105+10328,AM,2016,2,0.0,0.348,0.6,3.5,2.0,3,2.0,0.09,4310.34482759,18.71,14.4208900524,12.0,0.288615713522,0.374456776272,3527.22463327,2683.46435333,2480.40811667,77.0888066667,3.02333333333,0.629861111111,0.0,0.629861111111,0.0
123,105+10329_AM,105+10329,AM,2016,11,0.0,0.348,0.6,3.5,2.0,3,2.0,0.55,4310.34482759,19.78,12.6550806452,10.0,1.66835187058,2.60764833707,4232.68504614,2315.81704255,2115.79648145,81.3544856364,2.62781818182,0.547462121212,0.0,0.547462121212,0.0
124,105+10330_AM,105+10330,AM,2016,4,0.0,0.348,0.6,3.5,1.0,3,2.0,0.28,4022.98850575,17.53,12.3655080214,9.0,0.958357102111,1.35861785629,3627.40261088,591.26102,495.820530357,35.3952110714,2.77621785714,0.539820138889,0.0,0.539820138889,0.0
125,105+10331_AM,105+10331,AM,2016,10,0.0,0.348,0.6,3.5,1.0,3,2.0,0.88,4022.98850575,16.4,11.8647866419,10.0,3.21951219512,4.45014323423,3536.73148646,349.054600682,265.405454886,28.0887594318,1.95204545455,0.379564393939,0.0,0.379564393939,0.0
126,105+10332_AM,105+10332,AM,2016,4,0.0,0.348,0.6,3.5,1.0,3,2.22857142857,0.35,4482.75862069,18.04,11.2770419847,9.0,1.16407982262,1.86219045992,4482.14006581,249.547043429,169.275978571,37.7720665714,1.82485714286,0.354833333333,0.0,0.354833333333,0.0
127,105+10334_AM,105+10334,AM,2016,3,0.0,0.348,0.6,3.5,0.0,3,1.57142857143,0.21,3099.34318555,18.19,12.5696436526,9.0,0.692688290269,1.00241505235,2849.58090695,362.292965714,256.131582381,42.300537619,3.4819047619,0.663848003848,0.0,0.663848003848,0.0
128,105+10335_AM,105+10335,AM,2016,3,0.0,0.348,0.6,3.5,0.0,3,1.0,0.09,1867.81609195,20.65,12.6559332024,9.0,0.261501210654,0.426677346794,1895.44822751,1049.69706333,861.817036667,120.126173333,3.00333333333,0.542268518519,0.0,0.542268518519,0.0
129,105+10336_AM,105+10336,AM,2016,2,0.0,0.348,0.6,3.5,0.0,3,1.0,0.12,1867.81609195,21.47,15.9415964912,11.728,0.33535165347,0.451648616497,1597.0198144,1077.95376667,864.750891667,123.966094167,5.52333333333,0.997268518519,0.0,0.997268518519,0.0
130,105+10337_AM,105+10337,AM,2016,2,0.0,0.348,0.6,3.5,0.0,3,1.0,0.17,1867.81609195,22.66,17.4006435644,12.5,0.45013239188,0.586185215636,1535.51117767,1169.64828059,928.307101176,133.34346,7.69647058824,1.38964052288,0.0,1.38964052288,0.0
131,105+10338_AM,105+10338,AM,2016,2,0.0,0.348,0.6,3.5,0.0,3,1.0,0.17,1867.81609195,22.91,14.838006483,10.794,0.445220427761,0.687423880808,1816.26039117,1205.81378,957.398335,123.37085,7.995,1.44354166667,0.0,1.44354166667,0.0
132,105+10339_AM,105+10339,AM,2016,4,0.0,0.348,0.6,3.5,0.0,3,1.0,0.17,1867.81609195,21.86,14.7263579278,11.0,0.466605672461,0.692635616356,1757.03807788,1193.28483294,929.064227059,121.316062353,6.65470588235,1.20154411765,0.0,1.20154411765,0.0
133,105+10340_AM,105+10340,AM,2016,2,0.0,0.348,0.6,3.5,0.0,3,1.0,0.17,1867.81609195,20.93,13.489122807,11.0,0.487338748208,0.756164811155,1823.48606681,1328.120605,1056.21074,159.841555,15.495,2.79770833333,0.0,2.79770833333,0.0
134,105+10341_AM,105+10341,AM,2016,2,0.0,0.348,0.6,3.5,0.0,3,1.0,0.17,1867.81609195,18.33,12.6983492063,8.578,0.556464811784,0.803254016273,1713.28832641,1292.079105,991.451595,175.22379,16.545,2.98729166667,0.0,2.98729166667,0.0
135,105+10342_AM,105+10342,AM,2016,2,0.0,0.348,0.6,3.5,0.0,3,1.0,0.1196,1867.81609195,18.23,10.3641666667,6.844,0.393636862315,0.69238562354,1997.53250874,1389.60030863,1073.33123124,232.606081204,26.8908361204,4.85528985507,0.0,4.85528985507,0.0
136,105+10343_AM,105+10343,AM,2016,1,0.0,0.348,0.6,3.5,0.0,3,1.0,0.0504,1867.81609195,21.76,10.8076083467,7.0,0.138970588235,0.27980288543,2169.55526615,1353.50598,1022.63368,218.07877,38.12,6.88277777778,0.0,6.88277777778,0.0
137,105+10344_AM,105+10344,AM,2016,4,0.0,0.348,0.6,3.5,0.0,3,1.0,0.17,1867.81609195,20.2,9.56305084746,6.256,0.50495049505,1.06660522491,2228.05219565,1359.27589412,1034.02991176,299.556354706,31.8741176471,5.75504901961,0.0,5.75504901961,0.0
138,105+10345_AM,105+10345,AM,2016,2,0.0,0.348,0.6,3.5,0.0,3,1.0,0.07,1867.81609195,18.67,7.3870433145,5.0,0.224959828602,0.5685630666,2439.36766476,1071.93518,775.77288,174.20258,18.56,3.35111111111,0.0,3.35111111111,0.0
139,105+10346_AM,105+10346,AM,2016,8,0.0,0.348,0.6,3.5,0.0,3,1.125,0.28,2101.29310345,16.12,9.074144,7.084,1.04218362283,1.8514143042,2261.93447371,955.46082375,727.53628125,157.315035,16.99625,3.06876736111,0.0,3.06876736111,0.0
140,105+10347_AM,105+10347,AM,2016,2,0.0,0.348,0.6,3.5,0.0,3,1.0,0.05,1867.81609195,18.91,6.7423255814,4.0,0.158646218932,0.444950331126,2558.44450491,500.58,397.511005,127.18952,7.17,1.29458333333,0.0,1.29458333333,0.0
141,105+10349_AM,105+10349,AM,2016,7,0.0,0.348,0.6,3.5,3.0,2,3.0,0.88,8189.65517241,33.14,24.6680626781,21.0,1.59324079662,2.14041940338,6982.90329503,3551.09202341,3401.52309318,72.4409257955,2.64715909091,0.698555871212,0.698555871212,0.0,0.0
142,105+10350_AM,105+10350,AM,2016,1,0.0,0.348,0.6,3.5,3.0,2,3.0,0.26,8189.65517241,29.72,20.1363768116,14.68,0.524899057873,0.774717326059,7665.17270692,2639.30688,2520.19842,174.80912,6.48,1.71,1.71,0.0,0.0
143,105+10352_AM,105+10352,AM,2016,7,0.0,0.348,0.6,8.5,3.0,4,1.0,0.29639,2011.49425287,19.1,12.6433986928,11.266,0.931068062827,1.40653636195,1973.70478701,528.533993826,502.546308749,11.9737876264,0.0651169067782,0.0126616207624,0.0,0.0,0.0
144,105+10354_AM,105+10354,AM,2016,5,0.0,0.348,0.6,3.5,3.0,2,2.0,0.43,5459.77011494,29.01,17.7439622642,12.38,0.889348500517,1.45401571621,5548.73737833,1932.17884186,1838.88920163,101.274966279,2.4423255814,0.644502583979,0.644502583979,0.0,0.0
145,105+10355_AM,105+10355,AM,2016,1,0.0,0.348,0.6,3.5,3.0,2,2.0,0.06,5459.77011494,31.04,18.0558249158,10.484,0.115979381443,0.199381640927,5749.69197707,1323.96619,1232.89916,111.72359,1.26,0.3325,0.3325,0.0,0.0
146,105+10356_AM,105+10356,AM,2016,12,0.0,0.348,0.6,3.5,3.0,2,2.07692307692,0.78,5669.76127321,28.03,21.1597510981,16.79,1.66963967178,2.21174624328,4757.37976134,1784.29670413,1667.47527982,93.3469905128,1.54205128205,0.40693019943,0.40693019943,0.0,0.0
147,105+10357_AM,105+10357,AM,2016,2,0.0,0.348,0.6,3.5,3.0,2,3.0,0.11,8189.65517241,24.63,11.0130697674,7.0,0.26796589525,0.599287949627,10068.9803572,2035.02686455,1910.21192455,99.0155909091,4.91,1.29569444444,1.29569444444,0.0,0.0
148,105+10358_AM,105+10358,AM,2016,3,0.0,0.348,0.6,3.5,2.0,2,3.0,0.35,8189.65517241,37.77,19.7628527132,13.868,0.555996822875,1.06259963097,9227.98262628,3955.02534829,3729.61773371,186.888771143,5.24707428571,1.38464460317,1.38464460317,0.0,0.0
149,105+10359_AM,105+10359,AM,2016,1,0.0,0.348,0.6,3.5,2.0,2,2.0,0.25,5459.77011494,31.01,26.3853151618,24.008,0.483714930668,0.568498041733,3841.31279508,2365.48364,2238.18387,190.59319,4.15,1.09513888889,1.09513888889,0.0,0.0
150,105+10361_AM,105+10361,AM,2016,8,0.0,0.348,0.6,3.5,3.0,3,1.0,0.54,2298.85057471,24.68,17.7101941748,15.0,1.31280388979,1.82945481457,2037.89150527,995.426941296,940.629322407,23.0983005556,0.137962962963,0.030658436214,0.0,0.030658436214,0.0
151,105+10362_AM,105+10362,AM,2016,7,0.0,0.348,0.6,3.5,3.0,3,1.92452830189,0.53,4424.20299284,21.98,16.9004954128,14.186,1.44676979072,1.88160164677,3631.2423677,1813.65582453,1703.38706925,47.1023211321,0.866603773585,0.192578616352,0.0,0.192578616352,0.0
152,105+10363_AM,105+10363,AM,2016,7,0.0,0.348,0.6,3.5,2.0,3,2.0,0.69,4581.04281193,22.74,14.2366567164,9.856,1.82058047493,2.90798611111,4575.11085491,2566.96538246,2428.84053188,59.9221772464,1.1452173913,0.253570678429,0.0,0.253570678429,0.0
153,105+10364_AM,105+10364,AM,2016,2,0.0,0.348,0.6,8.5,3.0,4,1.0,0.06,2011.49425287,23.48,13.6534375,9.0,0.15332197615,0.263669863359,2055.00980183,416.054655,358.35325,23.675195,4.845,0.942083333333,0.0,0.0,0.0
154,105+10366_AM,105+10366,AM,2016,1,0.0,0.348,0.6,3.5,3.0,3,1.0,0.13,2298.85057471,20.55,16.661875,15.0,0.379562043796,0.468134588694,1755.21104043,1156.2478,1082.69213,30.2915,0.34,0.0755555555556,0.0,0.0755555555556,0.0
155,105+10367_AM,105+10367,AM,2016,4,0.0,0.348,0.6,3.5,3.0,3,1.0,0.3,2298.85057471,19.15,11.8880917874,9.0,0.939947780679,1.51412020717,2310.65816659,609.254745667,574.015966,16.8004833333,0.338666666667,0.0752592592593,0.0,0.0752592592593,0.0
156,105+10369_AM,105+10369,AM,2016,3,0.0,0.348,0.6,3.5,3.0,2,2.0,0.29,5459.77011494,30.03,16.8436416862,12.598,0.579420579421,1.03303076165,5890.9468975,3019.34748103,2823.69807,25.0785286207,0.678620689655,0.17908045977,0.17908045977,0.0,0.0
157,105+10370_AM,105+10370,AM,2016,5,0.0,0.348,0.6,3.5,3.0,2,2.0,0.42,5459.77011494,31.02,13.5676975169,6.77,0.812379110251,1.85735272832,6788.93411101,3933.20802786,3720.75918929,50.6797390476,0.942619047619,0.248746693122,0.248746693122,0.0,0.0
158,105+10371_AM,105+10371,AM,2016,5,0.0,0.348,0.6,3.5,3.0,2,2.0,0.34,5459.77011494,47.4,27.7979487179,21.842,0.430379746835,0.733867099584,5717.59841627,771.114261176,722.007413529,14.9563461765,0.476470588235,0.125735294118,0.125735294118,0.0,0.0
159,105+10372_AM,105+10372,AM,2016,10,0.0,0.348,0.6,3.5,3.0,2,2.0,0.68355,5459.77011494,42.14,18.1852681388,14.0,0.973255813953,2.25528706462,6835.20589367,1971.66253023,1867.00207092,34.4217519974,0.529149294126,0.139636619283,0.139636619283,0.0,0.0
160,105+10373_AM,105+10373,AM,2016,3,0.0,0.348,0.6,3.5,3.0,2,1.63157894737,0.38,4454.02298851,38.99,16.4902959502,11.0,0.584765324442,1.38263134081,5632.41289766,1834.89330263,1700.13103789,72.1196178947,2.97578947368,0.785277777778,0.785277777778,0.0,0.0
161,105+10374_AM,105+10374,AM,2016,3,0.0,0.348,0.6,3.5,2.0,2,3.0,0.1,8189.65517241,35.53,17.2362327718,10.44,0.168871376302,0.348103908751,9639.17294928,2520.805371,2303.4765,83.686361,1.759,0.464180555556,0.464180555556,0.0,0.0
162,105+10375_AM,105+10375,AM,2016,2,0.0,0.348,0.6,3.5,2.0,2,3.0,0.27,8189.65517241,36.45,16.1293696275,11.158,0.444444444444,1.0043789915,10123.1056144,1720.36304,1567.33421,158.717654074,6.97222222222,1.83989197531,1.83989197531,0.0,0.0
163,105+10376_AM,105+10376,AM,2016,3,0.0,0.348,0.6,3.5,2.0,2,3.25806451613,0.31,8894.14163886,35.86,20.0528475936,15.58,0.518683770218,0.927549063203,9615.42996633,2652.21837452,2408.67146387,141.753100323,3.15870967742,0.833548387097,0.833548387097,0.0,0.0
164,105+10379_AM,105+10379,AM,2016,6,0.0,0.348,0.6,3.5,3.0,2,1.64705882353,0.34,4496.28127113,31.4,20.3886206897,17.0,0.649681528662,1.00055812065,4363.11920816,1080.45763588,1004.14411206,26.9782626471,0.892941176471,0.235637254902,0.235637254902,0.0,0.0
165,105+10380_AM,105+10380,AM,2016,17,0.0,0.348,0.6,3.5,3.0,2,2.0,0.89,5459.77011494,21.86,15.5409459459,13.19,2.4428179323,3.43608427607,4885.34591291,792.93857,700.387859213,23.5593665169,0.709550561798,0.187242509363,0.187242509363,0.0,0.0
166,105+10381_AM,105+10381,AM,2016,1,0.0,0.348,0.6,3.5,3.0,2,2.0,0.06,5459.77011494,23.42,16.2644816587,13.0,0.153714773698,0.221341206904,4996.5961494,1460.82275,1252.87015,18.14904,0.0,0.0,0.0,0.0,0.0
167,105+10382_AM,105+10382,AM,2016,11,0.0,0.348,0.6,3.5,2.0,2,2.0,0.6,5459.77011494,22.59,16.5820637119,13.932,1.59362549801,2.17102048487,4726.98796539,931.669549,812.8106805,39.5092805,1.199,0.316402777778,0.316402777778,0.0,0.0
168,105+10383_AM,105+10383,AM,2016,6,0.0,0.348,0.6,3.5,2.0,2,2.0,0.54,5459.77011494,29.55,19.199494382,15.692,1.09644670051,1.68754444025,5295.34800185,1465.95701167,1297.70215074,88.9741977778,1.76240740741,0.46507973251,0.46507973251,0.0,0.0
169,105+10384_AM,105+10384,AM,2016,9,0.0,0.348,0.6,3.5,2.0,2,2.0,0.99,5459.77011494,27.61,18.451956798,15.79,2.15139442231,3.21917077144,5171.70892311,1098.80568091,967.686874545,108.932323636,7.53545454545,1.98852272727,1.98852272727,0.0,0.0
170,105+10385_AM,105+10385,AM,2016,2,0.0,0.348,0.6,3.5,2.0,2,2.0,0.17999,5459.77011494,30.33,16.8242394366,13.04,0.35606330366,0.641895286898,5933.321577,1442.77466,1279.00061,167.783023679,4.6180771154,1.21865923878,1.21865923878,0.0,0.0
171,105+10386_AM,105+10386,AM,2016,12,0.0,0.348,0.6,3.5,2.0,2,2.0,0.77233,5459.77011494,25.54,16.5041666667,15.0,1.8144009397,2.80776369603,5318.75031201,891.937913392,753.145016622,257.199721029,5.25113720819,1.38571676327,1.38571676327,0.0,0.0
172,105+10387_AM,105+10387,AM,2016,1,0.0,0.348,0.6,3.5,2.0,2,4.0,0.035,10919.5402299,23.28,11.5257579787,7.51,0.090206185567,0.182200598336,12706.4859891,2999.53516,2625.84333,431.14807,21.12,5.57333333333,5.57333333333,0.0,0.0
173,105+10388_AM,105+10388,AM,2016,5,0.0,0.348,0.6,3.5,1.0,2,3.52,0.25,9103.44827586,23.82,14.3236792453,11.29,0.629722921914,1.0472169715,9366.80569183,3713.5963564,3215.9253412,608.0266316,20.1276,5.0319,5.0319,0.0,0.0
174,105+10389_AM,105+10389,AM,2016,3,0.0,0.348,0.6,3.5,1.0,2,5.0,0.12,12931.0344828,25.84,12.2031898455,9.0,0.278637770898,0.590009668878,15445.4768277,7086.33447333,6194.31205333,676.016223333,14.8566666667,3.71416666667,3.71416666667,0.0,0.0
175,105+10390_AM,105+10390,AM,2016,2,0.0,0.348,0.6,3.5,0.0,2,5.0,0.12,12212.6436782,26.81,16.9665783664,13.81,0.268556508765,0.424363701656,12095.9064821,5226.97135667,4540.13054,660.342783333,18.8366666667,4.4475462963,4.4475462963,0.0,0.0
176,105+10391_AM,105+10391,AM,2016,2,0.0,0.348,0.6,3.5,0.0,2,5.0,0.12,12212.6436782,24.66,13.7937168142,9.018,0.29197080292,0.521976788199,13200.6392046,6076.13948667,5176.45092,902.629866667,23.83,5.62652777778,5.62652777778,0.0,0.0
177,105+10392_AM,105+10392,AM,2016,2,0.0,0.348,0.6,3.5,0.0,2,5.0,0.12,12212.6436782,22.57,13.769390642,9.398,0.319007532122,0.52289895662,12435.1669712,6312.35465333,5358.57393333,1018.57312667,32.5333333333,7.68148148148,7.68148148148,0.0,0.0
178,105+10393_AM,105+10393,AM,2016,3,0.0,0.348,0.6,3.5,0.0,2,4.0,0.12,9770.11494253,16.88,10.7409592062,7.68,0.42654028436,0.670331193125,9635.46933484,5699.7456875,4803.6499,744.206078333,25.405,5.99840277778,5.99840277778,0.0,0.0
179,105+10395_AM,105+10395,AM,2016,1,0.0,0.348,0.6,3.5,2.0,3,1.0,0.13,2155.17241379,21.7,10.613890785,7.55,0.359447004608,0.734886024173,2525.04238846,1266.1073,1189.96373,25.27186,1.06,0.220833333333,0.0,0.220833333333,0.0
180,105+10396_AM,105+10396,AM,2016,1,0.0,0.348,0.6,3.5,1.0,3,1.0,0.13,2011.49425287,22.51,10.9940494297,7.27,0.34651266104,0.709474707193,2358.62577818,130.77348,119.2386,13.74535,2.53,0.491944444444,0.0,0.491944444444,0.0
181,105+10397_AM,105+10397,AM,2016,3,0.0,0.348,0.6,3.5,1.0,2,2.0,0.23,5172.4137931,22.7,16.3946078431,10.706,0.607929515419,0.841740170431,4555.23044353,2223.20982087,2101.52957348,90.5521265217,1.81782608696,0.454456521739,0.454456521739,0.0,0.0
182,105+10398_AM,105+10398,AM,2016,1,0.0,0.348,0.6,3.5,1.0,2,2.0,0.13,5172.4137931,23.8,14.2432806324,10.0,0.327731092437,0.547626645947,5340.27952976,3963.88745,3724.30406,209.6726,3.61,0.9025,0.9025,0.0,0.0
183,105+10399_AM,105+10399,AM,2016,6,0.0,0.348,0.6,3.5,1.0,2,2.0,0.39,5172.4137931,25.47,15.4128078251,10.78,0.918727915194,1.51821785268,5297.92440157,3628.83606872,3388.20532718,177.861581026,1.58692307692,0.396730769231,0.396730769231,0.0,0.0
184,105+10400_AM,105+10400,AM,2016,3,0.0,0.348,0.6,3.5,1.0,2,2.5,0.14,6465.51724138,30.35,23.3848742515,20.73,0.276771004942,0.359206549912,5292.99130474,4074.32585929,3814.97190286,187.736448571,1.16785714286,0.291964285714,0.291964285714,0.0,0.0
185,105+10401_AM,105+10401,AM,2016,2,0.0,0.348,0.6,3.5,2.0,2,1.0,0.31,2729.88505747,29.42,19.4734661355,16.622,0.632222977566,0.955145831285,2607.15249571,2031.71750355,1874.70695226,146.611636452,6.00193548387,1.58384408602,1.58384408602,0.0,0.0
186,105+10402_AM,105+10402,AM,2016,3,0.0,0.348,0.6,3.5,2.0,2,1.0,0.22,2729.88505747,30.96,18.4037459283,13.124,0.426356589147,0.717245285358,2831.96554863,586.587676818,494.663380909,69.9199490909,1.87,0.493472222222,0.493472222222,0.0,0.0
187,105+10403_AM,105+10403,AM,2016,4,0.0,0.348,0.6,3.5,2.0,2,2.0,0.2,5459.77011494,27.17,13.8088317107,10.0,0.441663599558,0.869009069804,6258.50246394,2546.7385225,2228.9057525,78.6797675,3.0875,0.814756944444,0.814756944444,0.0,0.0
188,105+10405_AM,105+10405,AM,2016,2,0.0,0.348,0.6,8.5,2.0,4,2.0,0.18,3735.63218391,26.28,17.9752117264,15.0,0.41095890411,0.600827415242,3622.52636854,438.21442,330.65208,43.98194,2.19,0.395416666667,0.0,0.0,0.0
189,105+10407_AM,105+10407,AM,2016,2,0.0,0.348,0.6,8.5,2.0,4,2.0,0.07,3735.63218391,28.96,22.0609208103,19.0,0.145027624309,0.190381899111,3459.96656261,264.15515,245.01233,60.2606628571,2.22428571429,0.401607142857,0.0,0.0,0.0
190,105+10408_AM,105+10408,AM,2016,5,0.0,0.348,0.6,8.5,2.0,4,1.0,0.64,1302.08333333,25.24,14.9612348178,13.0,1.52139461173,2.56663306656,1322.99756625,109.342663906,93.776078125,128.258216719,42.000625,5.28653700087,0.0,0.0,0.0
